Bacteria,NP_Synthesis,drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_avg,shape,method,ZOI_drug,ZOI_NP,ZOI_drug_NP,fold_increase_in_antibacterial_activity (%),MDR_check,Tax_id,gram,biosafety_level,isolated_from,chemID,smiles,MolWt,MolLogP,NumHAcceptors,NumHDonors,TPSA,cal_logs,cal_pka_acidic,cal_pka_basic,cal_number_of_rings,cal_rule_of_five
Salmonella typhimurium ,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,Lactams,,,35.0,spherical,MIC,0.5,10.0,0.22630191101658576,,0,['615'],0.0,2.0,water,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Staphylococcus aureus,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,Lactams,,,35.0,spherical,MIC,0.5,12.0,0.22752514905883636,,0,['1280'],1.0,2.0,skin,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Chloramphenicol,Benzene and substituted derivatives,,,35.0,spherical,MIC,0.75,10.0,0.2964925535092161,,0,['562'],0.0,2.0,urine,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Pseudomonas aeruginosa,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,spherical,MIC,1.0,0.5,0.6431374896645002,,0,['287'],0.0,2.0,soil,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,Lactams,,,35.0,spherical,MIC,1.0,10.0,0.5369230407958177,,0,['562'],0.0,2.0,urine,CHEMBL158,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,435.44000000000017,-1.1724999999999979,10.0,4.0,201.57999999999998,-4.1,-1.9,4.14,2.0,1.0
Salmonella typhimurium ,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Chloramphenicol,Benzene and substituted derivatives,,,35.0,spherical,MIC,1.0,10.0,0.5303436410284503,,0,['615'],0.0,2.0,water,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Enterococcus faecium,chem_synthesis,Ampicillin,Lactams,,,3.0,spherical,MIC,2.0,0.25,0.8198197423319433,,0,['1352'],1.0,2.0,blood,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Enterococcus faecium,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,spherical,MIC,2.0,0.25,0.8198197423319433,,0,['1352'],1.0,2.0,blood,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Pseudomonas aeruginosa,chem_synthesis,Ampicillin,Lactams,,,3.0,spherical,MIC,2.0,0.5,0.6457800851399603,,0,['287'],0.0,2.0,soil,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Escherichia coli,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,spherical,MIC,2.0,0.5,0.6431374896645002,,0,['562'],0.0,2.0,urine,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Staphylococcus aureus,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,spherical,MIC,2.0,0.5,0.6498185698062109,,0,['1280'],1.0,2.0,skin,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Pseudomonas aeruginosa,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,spherical,MIC,2.0,0.5,0.6587595952738862,,0,['287'],0.0,2.0,soil,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Streptococcus mutans,chem_synthesis,Ampicillin,Lactams,,,3.0,spherical,MIC,2.0,2.0,0.5342094745461611,,0,['1309'],1.0,2.0,carious dentine,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Escherichia coli,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Ampicillin,Lactams,,,35.0,spherical,MIC,2.0,10.0,0.5329862365039102,,0,['562'],0.0,2.0,urine,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Enterococcus faecium,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,spherical,MIC,4.0,0.25,0.8226349889559433,,0,['1352'],1.0,2.0,blood,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Escherichia coli,chem_synthesis,Ampicillin,Lactams,,,3.0,spherical,MIC,4.0,0.5,0.6457800851399603,,0,['562'],0.0,2.0,urine,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Staphylococcus aureus,chem_synthesis,Ampicillin,Lactams,,,3.0,spherical,MIC,4.0,0.5,0.6470033231822111,,0,['1280'],1.0,2.0,skin,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Escherichia coli,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,spherical,MIC,4.0,0.5,0.6587595952738862,,0,['562'],0.0,2.0,urine,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Staphylococcus aureus,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,spherical,MIC,4.0,0.5,0.6599828333161369,,0,['1280'],1.0,2.0,skin,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Escherichia coli,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,spherical,MIC,4.0,2.0,0.5303436410284503,,0,['562'],0.0,2.0,urine,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Streptococcus mutans,chem_synthesis,Chloramphenicol,Benzene and substituted derivatives,,,3.0,spherical,MIC,4.0,2.0,0.5370247211701609,,0,['1309'],1.0,2.0,carious dentine,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Escherichia coli,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,spherical,MIC,4.0,2.0,0.5459657466378363,,0,['562'],0.0,2.0,urine,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Streptococcus mutans,chem_synthesis,Kanamycin,Organooxygen compounds,,,3.0,spherical,MIC,4.0,2.0,0.5471889846800871,,0,['1309'],1.0,2.0,carious dentine,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Escherichia coli,chem_synthesis,Ampicillin,Lactams,,,3.0,spherical,MIC,8.0,2.0,0.5329862365039102,,0,['562'],0.0,2.0,urine,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.4120000000001,0.3181000000000002,5.0,3.0,112.73,-2.8,3.24,7.44,3.0,1.0
Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,4.7,spherical,MBC,16.0,,0.8185965042896926,,0,,,,,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,4.7,spherical,MBC,16.0,,0.8185965042896926,,0,['562'],0.0,2.0,urine,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,4.7,spherical,MBC,16.0,,0.8185965042896926,,0,['287'],0.0,2.0,soil,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Bacillus subtilis,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Chloramphenicol,Benzene and substituted derivatives,,,35.0,spherical,MIC,16.0,11.0,0.5370247211701609,,0,['1423'],1.0,1.0,soil,CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13199999999995,0.9089999999999998,5.0,3.0,112.70000000000002,-2.8,7.49,-2.8,1.0,1.0
Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,4.7,spherical,MBC,32.0,,0.8185965042896926,,0,['576'],0.0,2.0,respiratory tract,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Imipenem,Lactams,,,4.7,spherical,MBC,32.0,,0.8185965042896926,,0,['229037'],0.0,2.0,soil,CHEMBL148,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,299.35200000000003,-0.17602999999999924,5.0,4.0,113.72,-2.6,3.63,10.88,2.0,1.0
Bacillus subtilis,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Aztreonam,Lactams,,,35.0,spherical,MIC,32.0,11.0,0.5405487707712285,,0,['1423'],1.0,1.0,soil,CHEMBL158,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,435.44000000000017,-1.1724999999999979,10.0,4.0,201.57999999999998,-4.1,-1.9,4.14,2.0,1.0
Staphylococcus aureus,"chem_synthesis (purchased from Vector Vita Ltd, Novosibirsk, Russia",Kanamycin,Organooxygen compounds,,,35.0,spherical,MIC,32.0,12.0,0.5471889846800871,,0,['1280'],1.0,2.0,skin,CHEMBL1384,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,484.50300000000016,-7.2914000000000065,15.0,11.0,282.61000000000007,-0.72,12.11,9.75,3.0,0.0
Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,,,,,CHEMBL186,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.5720000000003,-1.2798999999999958,10.0,2.0,150.04000000000002,-4.5,3.25,4.06,4.0,1.0
Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,['287'],0.0,2.0,soil,CHEMBL186,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.5720000000003,-1.2798999999999958,10.0,2.0,150.04000000000002,-4.5,3.25,4.06,4.0,1.0
Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,['229037'],0.0,2.0,soil,CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,546.5870000000002,-1.2991999999999946,11.0,3.0,191.22,-5.0,2.77,4.26,4.0,0.0
Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,['576'],0.0,2.0,respiratory tract,CHEMBL186,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.5720000000003,-1.2798999999999958,10.0,2.0,150.04000000000002,-4.5,3.25,4.06,4.0,1.0
Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,['229037'],0.0,2.0,soil,CHEMBL186,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.5720000000003,-1.2798999999999958,10.0,2.0,150.04000000000002,-4.5,3.25,4.06,4.0,1.0
Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,,,,,CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,546.5870000000002,-1.2991999999999946,11.0,3.0,191.22,-5.0,2.77,4.26,4.0,0.0
Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,['576'],0.0,2.0,respiratory tract,CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,546.5870000000002,-1.2991999999999946,11.0,3.0,191.22,-5.0,2.77,4.26,4.0,0.0
Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,4.7,spherical,MBC,,,0.28600389703581386,,0,['287'],0.0,2.0,soil,CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,546.5870000000002,-1.2991999999999946,11.0,3.0,191.22,-5.0,2.77,4.26,4.0,0.0
Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Cefepime,Lactams,,,4.7,spherical,MBC,,,0.37062850793254054,,1,['562'],0.0,2.0,urine,CHEMBL186,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.5720000000003,-1.2798999999999958,10.0,2.0,150.04000000000002,-4.5,3.25,4.06,4.0,1.0
Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Ceftazidime,Lactams,,,4.7,spherical,MBC,,,0.37062850793254054,,1,['562'],0.0,2.0,urine,CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,546.5870000000002,-1.2991999999999946,11.0,3.0,191.22,-5.0,2.77,4.26,4.0,0.0
Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,4.7,spherical,MBC,,,0.37062850793254054,,1,,,,,CHEMBL161,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,554.592,-1.198999999999999,15.0,4.0,215.22000000000003,-3.7,2.7,3.36,4.0,0.0
Escherichia coli,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,4.7,spherical,MBC,,,0.37062850793254054,,1,['562'],0.0,2.0,urine,CHEMBL161,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,554.592,-1.198999999999999,15.0,4.0,215.22000000000003,-3.7,2.7,3.36,4.0,0.0
Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,4.7,spherical,MBC,,,0.37062850793254054,,1,['576'],0.0,2.0,respiratory tract,CHEMBL161,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,554.592,-1.198999999999999,15.0,4.0,215.22000000000003,-3.7,2.7,3.36,4.0,0.0
Proteus sp.,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,4.7,spherical,MBC,,,0.37062850793254054,,1,['229037'],0.0,2.0,soil,CHEMBL161,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,554.592,-1.198999999999999,15.0,4.0,215.22000000000003,-3.7,2.7,3.36,4.0,0.0
Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,Ceftriaxone,Lactams,,,4.7,spherical,MBC,,,0.37062850793254054,,1,['287'],0.0,2.0,soil,CHEMBL161,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,554.592,-1.198999999999999,15.0,4.0,215.22000000000003,-3.7,2.7,3.36,4.0,0.0
Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MBC,,16.0,0.10227133222915516,,0,,,,,,,,,,,,,,,,
Proteus sp.,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MBC,,,0.2435434095904117,,0,['229037'],0.0,2.0,soil,,,,,,,,,,,,
Escherichia coli,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MBC,,,0.2435434095904117,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MBC,,,0.2435434095904117,,0,['576'],0.0,2.0,respiratory tract,,,,,,,,,,,,
Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MBC,,,0.2435434095904117,,0,['287'],0.0,2.0,soil,,,,,,,,,,,,
Acinetobacter baumanii,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MIC,,8.0,0.10227133222915516,,0,,,,,,,,,,,,,,,,
Proteus sp.,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MIC,,32.0,0.09609105441931322,,0,['229037'],0.0,2.0,soil,,,,,,,,,,,,
Escherichia coli,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MIC,,,0.2435434095904117,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Klebsiella sp.,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MIC,,,0.2435434095904117,,0,['576'],0.0,2.0,respiratory tract,,,,,,,,,,,,
Pseudomonas aeruginosa,green_synthesis using extract of acinetobacter baumannii,,,,,4.7,spherical,MIC,,,0.2435434095904117,,0,['287'],0.0,2.0,soil,,,,,,,,,,,,
Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,20,10.0,triangular,disc_diffusion,,10.0,0.1199591671116886,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,triangular,MBC,,0.31,0.26892318890130584,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,triangular,MBC,,2.5,0.1199591671116886,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,triangular,MIC,,0.09,0.17156114724858712,,1,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,,10.0,triangular,MIC,,0.47,0.16263101506610614,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,102,3.0,spherical,disc_diffusion,,11.0,0.1199591671116886,,0,['1423'],1.0,1.0,soil,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,3.0,spherical,disc_diffusion,,13.0,0.09609105441931322,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,3.0,spherical,disc_diffusion,,13.0,0.09609105441931322,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,3.0,spherical,disc_diffusion,,14.0,0.09609105441931322,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,100,3.0,spherical,disc_diffusion,,15.0,0.09609105441931322,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,104,3.0,spherical,disc_diffusion,,16.0,0.1199591671116886,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,100,3.0,spherical,disc_diffusion,,16.0,0.1199591671116886,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,100,3.0,spherical,disc_diffusion,,16.0,0.1199591671116886,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,60.0,0.1199591671116886,,0,['1423'],1.0,1.0,soil,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,60.0,0.09609105441931322,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,,0.2435434095904117,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,,0.267411522282787,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,,0.267411522282787,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,,0.267411522282787,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,,0.2435434095904117,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MBC,,,0.2435434095904117,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Bacillus subtilis,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MIC,,40.0,0.1199591671116886,,0,['1423'],1.0,1.0,soil,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MIC,,40.0,0.09609105441931322,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Escherichia coli,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MIC,,,0.2435434095904117,,0,['562'],0.0,2.0,urine,,,,,,,,,,,,
Staphylococcus aureus,chemical_synthesis using sodium borohydride and silver ions,,,,,3.0,spherical,MIC,,,0.267411522282787,,0,['1280'],1.0,2.0,skin,,,,,,,,,,,,
